,address,affordable_units,block,lat,latest_date,latlng,lon,lot,net_units,status,units,year,zone,unitcat
160,"4379 23RD ST, San Francisco, CA",SEC,1141,37.752281,,"37.752281,-122.440304,OK",-122.440304,016,1.0,OK,2,2011,RH-2,0
161,"4443 19TH ST, San Francisco, CA",SEC,1558,37.7588819,,"37.7588819,-122.438904,OK",-122.438904,013B,1.0,OK,2,2011,RH-2,0
162,"45 BELCHER ST, San Francisco, CA",SEC,1376,37.76859,,"37.76859,-122.42985,OK",-122.42985,014,1.0,OK,2,2011,RH-2,0
163,"455 SAWYER ST, San Francisco, CA",SEC,1570,37.7123329,,"37.7123329,-122.4145554,OK",-122.4145554,003A,1.0,OK,2,2011,RH-2,0
164,"461 HOFFMAN AV, San Francisco, CA",SEC,4080,37.7499449,,"37.7499449,-122.440202,OK",-122.440202,021,1.0,OK,36,2011,UMU,0
165,"470 33RD AV, San Francisco, CA",SEC,1568,37.7803307,,"37.7803307,-122.4930941,OK",-122.4930941,008B,1.0,OK,2,2011,RH-2,0
166,"4849 MISSION ST, San Francisco, CA",SEC,1618,37.7208026,,"37.7208026,-122.4377681,OK",-122.4377681,007,1.0,OK,2,2011,RH-2,0
167,"498 HOFFMAN AV, San Francisco, CA",SEC,0460A,37.7495009,,"37.7495009,-122.4405145,OK",-122.4405145,007,1.0,OK,2,2011,RM-3,0
168,"5 NAPLES ST, San Francisco, CA",SEC,1519,37.728407,,"37.728407,-122.425151,OK",-122.425151,022B,1.0,OK,2,2011,RM-1,0
169,"50 SUMMIT WY, San Francisco, CA",SEC,1568,37.7139691,,"37.7139691,-122.4744807,OK",-122.4744807,011D,1.0,OK,2,2011,RH-2,0
170,"517 DUBOCE AV, San Francisco, CA",SEC,3553,,,,,047A,1.0,,2,2011,RTO-Mission,0
